Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-OCT-2025|LPPI02BCN3|OBLIGASI BERKELANJUTAN II LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP III TAHUN 2024 SERI B|CORPORATE BOND|IDA0001407B6|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|28-MAR-2024|IDR|Electronic||27-MAR-2027|||10.75|FIXED|3 MONTHS|||415660000000|415660000000|415660000000|100|0|100|PULP & PAPER|1
31-OCT-2025|LPPI02BCN4|OBLIGASI BERKELANJUTAN II LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP IV TAHUN 2024 SERI B|CORPORATE BOND|IDA0001426B6|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|06-JUN-2024|IDR|Electronic||05-JUN-2027|||10.75|FIXED|3 MONTHS|||428740000000|428740000000|428740000000|99.77|0.23|100|PULP & PAPER|1
31-OCT-2025|LPPI02CCN2|OBLIGASI BERKELANJUTAN II LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP II TAHUN 2023 SERI C|CORPORATE BOND|IDA0001359C7|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|09-OCT-2023|IDR|Electronic||06-OCT-2028|||11|FIXED|3 MONTHS|||231190000000|231190000000|231190000000|100|0|100|PULP & PAPER|1
31-OCT-2025|LPPI02CCN3|OBLIGASI BERKELANJUTAN II LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP III TAHUN 2024 SERI C|CORPORATE BOND|IDA0001407C4|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|28-MAR-2024|IDR|Electronic||27-MAR-2029|||11.25|FIXED|3 MONTHS|||148190000000|148190000000|148190000000|100|0|100|PULP & PAPER|1
31-OCT-2025|LPPI02CCN4|OBLIGASI BERKELANJUTAN II LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP IV TAHUN 2024 SERI C|CORPORATE BOND|IDA0001426C4|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|06-JUN-2024|IDR|Electronic||05-JUN-2029|||11.25|FIXED|3 MONTHS|||530740000000|530740000000|530740000000|100|0|100|PULP & PAPER|1
31-OCT-2025|LPPI03ACN1|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP I TAHUN 2024 SERI A|CORPORATE BOND|IDA0001484A7|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|07-OCT-2024|IDR|Electronic||04-OCT-2027|||10.5|FIXED|3 MONTHS|||625510000000|625510000000|625510000000|99.37|0.63|100|PULP & PAPER|1
31-OCT-2025|LPPI03ACN2|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001516A6|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|12-FEB-2025|IDR|Electronic||21-FEB-2026|||7.25|FIXED|3 MONTHS|||129210000000|129210000000|129210000000|99.85|0.15|100|PULP & PAPER|1
31-OCT-2025|LPPI03ACN3|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP III TAHUN 2025 SERI A|CORPORATE BOND|IDA0001540A6|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|22-MAY-2025|IDR|Electronic||01-JUN-2026|||7|FIXED|3 MONTHS|||200454000000|201654000000|201654000000|100|0|100|PULP & PAPER|1
31-OCT-2025|LPPI03BCN1|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP I TAHUN 2024 SERI B|CORPORATE BOND|IDA0001484B5|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|07-OCT-2024|IDR|Electronic||04-OCT-2029|||11|FIXED|3 MONTHS|||624490000000|624490000000|624490000000|99.74|0.26|100|PULP & PAPER|1
31-OCT-2025|LPPI03BCN2|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001516B4|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|12-FEB-2025|IDR|Electronic||11-FEB-2028|||10.25|FIXED|3 MONTHS|||412700000000|412700000000|412700000000|99.71|0.29|100|PULP & PAPER|1
31-OCT-2025|LPPI03BCN3|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP III TAHUN 2025 SERI B|CORPORATE BOND|IDA0001540B4|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|22-MAY-2025|IDR|Electronic||21-MAY-2028|||10.25|FIXED|3 MONTHS|||432630000000|860676000000|860676000000|99.95|0.05|100|PULP & PAPER|1
31-OCT-2025|LPPI03CCN2|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP II TAHUN 2025 SERI C|CORPORATE BOND|IDA0001516C2|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|12-FEB-2025|IDR|Electronic||11-FEB-2030|||10.75|FIXED|3 MONTHS|||325915000000|325915000000|325915000000|99.79|0.21|100|PULP & PAPER|1
31-OCT-2025|LPPI03CCN3|OBLIGASI BERKELANJUTAN III LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP III TAHUN 2025 SERI C|CORPORATE BOND|IDA0001540C2|LONTAR PAPYRUS PULP & PAPER INDUSTRY, PT|ACTIVE|IDX|22-MAY-2025|IDR|Electronic||21-MAY-2030|||10.75|FIXED|3 MONTHS|||213530000000|319845000000|319845000000|100|0|100|PULP & PAPER|1
31-OCT-2025|LTLS03BCN2|OBLIGASI BERKELANJUTAN III LAUTAN LUAS TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001188B2|LAUTAN LUAS Tbk, PT|ACTIVE|IDX|15-NOV-2021|IDR|Electronic||12-NOV-2026|||9.75|FIXED|3 MONTHS|||135000000000|135000000000|135000000000|100|0|100|INVESTMENT COMPANY|1
31-OCT-2025|LTLS04CN1|OBLIGASI BERKELANJUTAN IV LAUTAN LUAS TAHAP I TAHUN 2024|CORPORATE BOND|IDA000144208|LAUTAN LUAS Tbk, PT|ACTIVE|IDX|05-JUL-2024|IDR|Electronic||04-JUL-2027|||8.75|FIXED|3 MONTHS|||285500000000|285500000000|285500000000|100|0|100|INVESTMENT COMPANY|1
31-OCT-2025|MBMA01ACN1|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP I TAHUN 2025 SERI A|CORPORATE BOND|IDA0001591A9|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||15-JUL-2026|||7.5|FIXED|3 MONTHS|||1158735000000|1158735000000|1158735000000|99.54|0.46|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA01ACN2|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP II TAHUN 2025 SERI A|CORPORATE BOND|IDA0001602A4|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|21-AUG-2025|IDR|Electronic||27-AUG-2026|||7.5|FIXED|3 MONTHS|||984066000000|984066000000|984066000000|99.96|0.04|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA01B|OBLIGASI I MERDEKA BATTERY MATERIALS TAHUN 2024 SERI B|CORPORATE BOND|IDA0001414B2|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|04-APR-2024|IDR|Electronic||03-APR-2027|||9.25|FIXED|3 MONTHS|||975000000000|975000000000|975000000000|99.45|0.55|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA01BCN1|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP I TAHUN 2025 SERI B|CORPORATE BOND|IDA0001591B7|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2028|||8.75|FIXED|3 MONTHS|||526185000000|526185000000|526185000000|100|0|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA01BCN2|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP II TAHUN 2025 SERI B|CORPORATE BOND|IDA0001602B2|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|21-AUG-2025|IDR|Electronic||20-AUG-2028|||8.75|FIXED|3 MONTHS|||686140000000|686140000000|686140000000|99.53|0.47|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA01CCN1|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP I TAHUN 2025 SERI C|CORPORATE BOND|IDA0001591C5|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Electronic||08-JUL-2030|||9.25|FIXED|3 MONTHS|||436740000000|436740000000|436740000000|99.95|0.05|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA01CCN2|OBLIGASI BERKELANJUTAN I MERDEKA BATTERY MATERIALS TAHAP II TAHUN 2025 SERI C|CORPORATE BOND|IDA0001602C0|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|21-AUG-2025|IDR|Electronic||20-AUG-2030|||9.25|FIXED|3 MONTHS|||270510000000|270510000000|270510000000|100|0|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA02B|OBLIGASI II MERDEKA BATTERY MATERIALS TAHUN 2024 SERI B|CORPORATE BOND|IDA0001482B9|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|09-OCT-2024|IDR|Electronic||08-OCT-2027|||9|FIXED|3 MONTHS|||1783985000000|1783985000000|1783985000000|100|0|100|METAL AND MINERAL MINING|1
31-OCT-2025|MBMA03A|OBLIGASI III MERDEKA BATTERY MATERIALS TAHUN 2025 SERI A|CORPORATE BOND|IDA0001538A0|MERDEKA BATTERY MATERIALS Tbk, PT|ACTIVE|IDX|16-APR-2025|IDR|Electronic||22-APR-2026|||7.5|FIXED|3 MONTHS|||824950000000|824950000000|824950000000|99.99|0.01|100|METAL AND MINERAL MINING|1
31-OCT-2025|PBS003|SBSN SERI PBS003|SBSN|IDP000001208|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-FEB-2012|IDR|Electronic||15-JAN-2027|||6|FIXED|SEMI-ANNUAL|||94439700000000|94439700000000|7689050000000|8.12|0.03|8.14||1
31-OCT-2025|PBS004|SBSN SERI PBS004|SBSN|IDP000001406|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|17-FEB-2012|IDR|Electronic||15-FEB-2037|||6.1|FIXED|SEMI-ANNUAL|||10149000000000|50785077000000|4683120000000|9.19|0.03|9.22||1
31-OCT-2025|PBS005|SBSN SERI PBS005|SBSN|IDP000001505|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|03-MAY-2013|IDR|Electronic||15-APR-2043|||6.75|FIXED|SEMI-ANNUAL|||9934000000000|34324000000000|7907894000000|23.04|0|23.04||1
31-OCT-2025|PBS007|SBSN SERI PBS007|SBSN|IDP000001703|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|01-OCT-2014|IDR|Electronic||15-SEP-2040|||9|FIXED|SEMI-ANNUAL|||7525000000000|10375000000000|15269000000|0.15|0|0.15||1
31-OCT-2025|PBS012|SBSN Seri PBS012|SBSN|IDP000002206|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-JAN-2016|IDR|Electronic||15-NOV-2031|||8.875|FIXED|SEMI-ANNUAL|||20315000000000|47680694000000|5108765000000|10.71|0|10.71||1
31-OCT-2025|PBS015|SBSN Seri PBS015|SBSN|IDP000002503|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|24-JUL-2017|IDR|Electronic||15-JUL-2047|||8|FIXED|SEMI-ANNUAL|||250000000000|23043000000000|9433186000000|40.94|0|40.94||1
31-OCT-2025|PBS018|SBSN Seri PBS018|SBSN|IDP000002800|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|06-JUN-2018|IDR|Electronic||15-MAY-2028|||7.625|FIXED|SEMI-ANNUAL|||2000000000000|7500000000000|7500000000000|100|0|100||1
31-OCT-2025|PBS020|SBSN Seri PBS020|SBSN|IDP000003006|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|23-OCT-2018|IDR|Electronic||15-OCT-2027|||9|Fixed|SEMI-ANNUAL|||1000000000000|2250000000000|1100000000000|48.89|0|48.89||1
31-OCT-2025|PBS021|SBSN Seri PBS021|SBSN|IDP000003204|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|06-DEC-2018|IDR|Electronic||15-NOV-2026|||8.5|Fixed|SEMI-ANNUAL|||1500000000000|13185000000000|6309401000000|47.85|0|47.85||1
31-OCT-2025|PBS022|SBSN Seri PBS022|SBSN|IDP000003402|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|25-JAN-2019|IDR|Electronic||15-APR-2034|||8.625|Fixed|SEMI-ANNUAL|||340000000000|16330000000000|2808323000000|17.2|0|17.2||1
31-OCT-2025|PBS023|SBSN Seri PBS023|SBSN|IDP000003501|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|16-MAY-2019|IDR|Electronic||15-MAY-2030|||8.125|Fixed|SEMI-ANNUAL|||3000000000000|10875000000000|3080650000000|28.33|0|28.33||1
31-OCT-2025|PBS024|SBSN Seri PBS024|SBSN|IDP000003600|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-MAY-2019|IDR|Electronic||15-MAY-2032|||8.375|Fixed|SEMI-ANNUAL|||1500000000000|3000000000000|1700000000000|56.67|0|56.67||1
31-OCT-2025|PBS025|SBSN Seri PBS025|SBSN|IDP000003709|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-MAY-2019|IDR|Electronic||15-MAY-2033|||8.375|FIXED|SEMI-ANNUAL|||6000000000000|24735000000000|2587775000000|10.46|0|10.46||1
31-OCT-2025|PBS028|SBSN Seri PBS028|SBSN|IDP000004004|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|24-JUL-2020|IDR|Electronic||15-OCT-2046|||7.75|FIXED|SEMI-ANNUAL|||5250000000000|75503418000000|11771551000000|15.59|0|15.59||1
31-OCT-2025|PBS029|SBSN Seri PBS029|SBSN|IDP000004202|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|15-JAN-2021|IDR|Electronic||15-MAR-2034|||6.375|FIXED|SEMI-ANNUAL|||4650000000000|80266794000000|8532080000000|10.63|0|10.63||1
31-OCT-2025|PBS030|SBSN Seri PBS030|SBSN|IDP000004301|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|07-JUN-2021|IDR|Electronic||15-JUL-2028|||5.875|FIXED|SEMI-ANNUAL|||91265000000000|91265000000000|5728551000000|6.27|0.01|6.28||1
31-OCT-2025|PBS032|SBSN Seri PBS032|SBSN|IDP000004608|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|30-JUL-2021|IDR|Electronic||15-JUL-2026|||4.875|FIXED|SEMI-ANNUAL|||4350000000000|90307000000000|8838741000000|9.66|0.12|9.79||1
31-OCT-2025|PBS033|SBSN Seri PBS033|SBSN|IDP000004707|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|14-JAN-2022|IDR|Electronic||15-JUN-2047|||6.75|FIXED|SEMI-ANNUAL|||350000000000|52427000000000|1502519000000|2.83|0.04|2.87||1
31-OCT-2025|PBS034|SBSN Seri PBS034|SBSN|IDP000004806|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|14-JAN-2022|IDR|Electronic||15-JUN-2039|||6.5|FIXED|SEMI-ANNUAL|||35945000000000|35945000000000|1772491000000|4.93|0.01|4.93||1
31-OCT-2025|PBS035|SBSN Seri PBS035|SBSN|IDP000004905|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-MAR-2022|IDR|Electronic||15-MAR-2042|||6.75|FIXED|SEMI-ANNUAL|||25664000000|1908862000000|102337000000|5.36|0|5.36||1
31-OCT-2025|PBS037|SBSN Seri PBS037|SBSN|IDP000005605|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|13-JAN-2023|IDR|Electronic||15-MAR-2036|||6.875|FIXED|SEMI-ANNUAL|||1650000000000|33350000000000|2549294000000|7.64|0|7.64||1
31-OCT-2025|PBS038|SBSN Seri PBS038|SBSN|IDP000005803|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|08-DEC-2023|IDR|Electronic||15-DEC-2049|||6.875|FIXED|SEMI-ANNUAL|||92133000000000|92133000000000|10042756000000|10.89|0.01|10.9||1
31-OCT-2025|PBS039|SBSN Seri PBS039|SBSN|IDP000005902|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|12-JAN-2024|IDR|Electronic||15-JUL-2041|||6.62500|FIXED|SEMI-ANNUAL|||20315500000000|20315500000000|859835000000|4.21|0.02|4.23||1
31-OCT-2025|PBS040|SBSN Seri PBS040|SBSN|IDP000006009|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-OCT-2025|IDR|Electronic||15-NOV-2030|||||SEMI-ANNUAL|||3400000000000|3400000000000|15000000000|0.44|0|0.44||1
31-OCT-2025|PBSG001|SBSN Seri PBSG001|SBSN|IDP000005308|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|23-SEP-2022|IDR|Electronic||15-SEP-2029|||6.625|FIXED|SEMI-ANNUAL|||42670000000000|42670000000000|496069000000|1.16|0|1.16||1
31-OCT-2025|PBSG002|SBSN Seri PBSG002|SBSN|IDP000006108|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|31-OCT-2025|IDR|Electronic||15-OCT-2033||||Fixed|SEMI-ANNUAL|||2000000000000|2000000000000||0|0|0||1
31-OCT-2025|PBSNT002|SBSN Seri PBSNT002|SBSN|IDP000004400|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||23-JUN-2036|||6.51|FIXED|SEMI-ANNUAL|||2000000000000|2000000000000||0|0|0||1
31-OCT-2025|PBSNTQ01|SBSN Seri PBSNTQ01|SBSN|IDP000004103|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||27-AUG-2030||||Fixed|3 MONTHS|||3000000000000|3000000000000||0|0|0||1
31-OCT-2025|SR018T3|SUKUK NEGARA RITEL SERI SR018T3|SBSN|IDJ000025507|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|06-APR-2023|IDR|Electronic||10-MAR-2026|||6.25|FIXED|MONTHLY|||16949759000000|16949759000000|8835536000000|52.13|0|52.13||1
31-OCT-2025|SR018T5|SUKUK NEGARA RITEL SERI SR018T5|SBSN|IDJ000025606|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|06-APR-2023|IDR|Electronic||10-MAR-2028|||6.4|FIXED|MONTHLY|||4544818000000|4544818000000|2430155000000|53.47|0|53.47||1
31-OCT-2025|SR019T3|SUKUK NEGARA RITEL SERI SR019T3|SBSN|IDJ000027800|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-SEP-2023|IDR|Electronic||10-SEP-2026|||5.95|FIXED|MONTHLY|||17543813000000|17543813000000|9021443000000|51.42|0|51.42||1
31-OCT-2025|SR019T5|SUKUK NEGARA RITEL SERI SR019T5|SBSN|IDJ000027909|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|29-SEP-2023|IDR|Electronic||10-SEP-2028|||6.1|FIXED|MONTHLY|||7790600000000|7790600000000|3945434000000|50.64|0|50.64||1
31-OCT-2025|SR020T3|SUKUK NEGARA RITEL SERI SR020T3|SBSN|IDJ000030309|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|04-APR-2024|IDR|Electronic||10-MAR-2027|||6.3|FIXED|MONTHLY|||17784237000000|17784237000000|7994007000000|44.95|0|44.95||1
31-OCT-2025|SR020T5|SUKUK NEGARA RITEL SERI SR020T5|SBSN|IDJ000030408|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|04-APR-2024|IDR|Electronic||10-MAR-2029|||6.4|FIXED|MONTHLY|||3575013000000|3575013000000|1797068000000|50.27|0|50.27||1
31-OCT-2025|SR021T3|SUKUK NEGARA RITEL SERI SR021T3|SBSN|IDJ000033006|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|26-SEP-2024|IDR|Electronic||10-SEP-2027|||6.35|FIXED|MONTHLY|||19276188000000|19276188000000|9736098000000|50.51|0|50.51||1
31-OCT-2025|SR021T5|SUKUK NEGARA RITEL SERI SR021T5|SBSN|IDJ000033105|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|26-SEP-2024|IDR|Electronic||10-SEP-2029|||6.45|FIXED|MONTHLY|||4948222000000|4948222000000|2587759000000|52.3|0|52.3||1
31-OCT-2025|SR022T3|SUKUK NEGARA RITEL SERI SR022T3|SBSN|IDJ000036900|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||10-JUN-2028||||FIXED|SPECIFIC DATE|||||9440755000000|||||1
31-OCT-2025|SR022T5|SUKUK NEGARA RITEL SERI SR022T5|SBSN|IDJ000037007|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||10-JUN-2030||||FIXED|SPECIFIC DATE|||||2410126000000|||||1
31-OCT-2025|USDPBS-004|SBSN Seri USDPBS-004|SBSN|IDP000005209|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|05-SEP-2022|USD|Electronic||02-SEP-2027|||3.9|FIXED|SEMI-ANNUAL|||25000000|25000000||0|0|0||16625
31-OCT-2025|SPN01251122|SURAT PERBENDAHARAAN NEGARA SERI SPN01251122|SPN|IDQ000054908|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|24-OCT-2025|IDR|Electronic||22-NOV-2025|||4.63442|Zero/Discounted|SPECIFIC DATE|||2000000000000|2000000000000||0|0|0||1
31-OCT-2025|SPN03251112|SURAT PERBENDAHARAAN NEGARA SERI SPN03251112|SPN|IDQ000054205|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||12-NOV-2025|||5.35|Zero/Discounted|SPECIFIC DATE|||500000000000|500000000000|5000000000|1|0|1||1
31-OCT-2025|SPN03251224|SURAT PERBENDAHARAAN NEGARA SERI SPN03251224|SPN|IDQ000054601|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||24-DEC-2025|||4.74982|Zero/Discounted|SPECIFIC DATE|||2000000000000|2000000000000|15000000000|0.75|0|0.75||1
31-OCT-2025|SPN12251127|SURAT PERBENDAHARAAN NEGARA SERI SPN12251127|SPN|IDQ000052407|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|02-DEC-2024|IDR|Electronic||27-NOV-2025|||6.246|ZERO RATE / DISCOUNTED|SPECIFIC DATE|||3900000000000|3900000000000||0|0|0||1
31-OCT-2025|SPN12260108|SURAT PERBENDAHARAAN NEGARA SERI SPN12260108|SPN|IDQ000052605|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|10-JAN-2025|IDR|Electronic||08-JAN-2026|||6.65|Zero/Discounted|SPECIFIC DATE|||1600000000000|4350000000000||0|0|0||1
31-OCT-2025|SPN12260205|SURAT PERBENDAHARAAN NEGARA SERI SPN12260205|SPN|IDQ000052803|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|07-FEB-2025|IDR|Electronic||05-FEB-2026|||6.4|ZERO RATE / DISCOUNTED|SPECIFIC DATE|||2000000000000|2000000000000||0|0|0||1
31-OCT-2025|SPN12260305|SURAT PERBENDAHARAAN NEGARA SERI SPN12260305|SPN|IDQ000053009|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|07-MAR-2025|IDR|Electronic||05-MAR-2026|||6.25|ZERO RATE / DISCOUNTED|SPECIFIC DATE|||2000000000000|4000000000000|20000000000|0.5|0|0.5||1
31-OCT-2025|SPN12260507|SURAT PERBENDAHARAAN NEGARA SERI SPN12260507|SPN|IDQ000053405|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||07-MAY-2026|||6.2|ZERO RATE / DISCOUNTED|SPECIFIC DATE|||4000000000000|4000000000000||0|0|0||1
31-OCT-2025|SPN12260604|SURAT PERBENDAHARAAN NEGARA SERI SPN12260604|SPN|IDQ000053603|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||04-JUN-2026|||6|ZERO RATE / DISCOUNTED|SPECIFIC DATE|||2000000000000|2000000000000||0|0|0||1
31-OCT-2025|SPN12260702|SURAT PERBENDAHARAAN NEGARA SERI SPN12260702|SPN|IDQ000053801|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||02-JUL-2026|||5.85||SPECIFIC DATE|||4000000000000|4000000000000||0|0|0||1
31-OCT-2025|SPN12260730|SURAT PERBENDAHARAAN NEGARA SERI SPN12260730|SPN|IDQ000054007|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|01-AUG-2025|IDR|Electronic||30-JUL-2026|||5.5475||SPECIFIC DATE|||1500000000000|1500000000000||0|0|0||1
31-OCT-2025|SPN12260813|SURAT PERBENDAHARAAN NEGARA SERI SPN12260813|SPN|IDQ000054304|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||13-AUG-2026|||5.4||SPECIFIC DATE|||4500000000000|4500000000000||0|0|0||1
31-OCT-2025|SPN12260910|SURAT PERBENDAHARAAN NEGARA SERI SPN12260910|SPN|IDQ000054502|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|12-SEP-2025|IDR|Electronic||10-SEP-2026|||5.15294||SPECIFIC DATE|||12100000000000|12100000000000|9158000000|0.08|0|0.08||1
31-OCT-2025|SPN12261008|SURAT PERBENDAHARAAN NEGARA SERI SPN12261008 |SPN|IDQ000054700|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|10-OCT-2025|IDR|Electronic||08-OCT-2026|||4.73||SPECIFIC DATE|||8000000000000|8000000000000|3104000000|0.04|0|0.04||1
31-OCT-2025|SPNS01062026|SURAT PERBENDAHARAAN NEGARA SERI SPNS01062026|SPN|IDQ000054403|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|08-SEP-2025|IDR|Electronic||01-JUN-2026|||5.09851|ZERO RATE / DISCOUNTED|SPECIFIC DATE|||3450000000000|3450000000000|30000000000|0.87|0|0.87||1
31-OCT-2025|SPNS04052026|SURAT PERBENDAHARAAN NEGARA SERI SPNS04052026|SPN|IDQ000054106|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|08-AUG-2025|IDR|Electronic||04-MAY-2026|||5.52|Zero/Discounted|SPECIFIC DATE|||1000000000000|1000000000000|1667000000|0.17|0|0.17||1
31-OCT-2025|SPNS06042026|SURAT PERBENDAHARAAN NEGARA SERI SPNS06042026|SPN|IDQ000053900|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|IDX|11-JUL-2025|IDR|Electronic||06-APR-2026|||5.8424||SPECIFIC DATE|||2725000000000|2725000000000|15000000000|0.55|0|0.55||1
